UNIX_TS,CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,Hour,Weekday,Month,Season,TVE
0.25439453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,0.33333334,0.8181819,0.6666667,0.0
0.88113785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.8333334,0.0,0.0,0.0
0.18748665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130435,0.33333334,0.6363636,0.6666667,1.0
0.29156303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,0.16666667,0.8181819,0.6666667,1.0
0.890728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13043478,0.8333334,0.0,0.0,0.0
0.78819275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.0,0.8181819,0.6666667,0.0
0.5594883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.16666667,0.36363637,0.33333334,0.0
0.34545708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17391305,1.0,1.0,1.0,0.0
0.8098297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.33333334,0.9090909,0.6666667,0.0
0.71032333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.72727275,0.6666667,1.0
0.91008186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26086956,0.8333334,0.0,0.0,0.0
0.14004326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26086956,0.5,0.5454545,0.33333334,0.0
0.07067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.16666667,0.36363637,0.33333334,0.0
0.9782467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181819,0.0,0.0
0.11766434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.0,0.45454547,0.33333334,0.0
0.41384888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,0.0,0.0,0.0,0.0
0.18885612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130435,0.5,0.6363636,0.6666667,1.0
0.78705215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.8181819,0.6666667,0.0
0.58997536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,0.33333334,0.45454547,0.33333334,0.0
0.0076503754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.65217394,0.6666667,0.27272728,0.33333334,0.0
0.4836712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.33333334,0.18181819,0.0,0.0
0.50588036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.6666667,0.27272728,0.33333334,0.0
0.023349762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.33333334,0.27272728,0.33333334,0.0
0.5852375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17391305,1.0,0.45454547,0.33333334,0.0
0.6927948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956522,0.0,0.6363636,0.6666667,0.0
0.70923615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956522,0.8333334,0.6363636,0.6666667,0.0
0.117549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86956525,0.0,0.45454547,0.33333334,1.0
0.7522259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.33333334,0.8181819,0.6666667,0.0
0.72864914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86956525,0.8333334,0.72727275,0.6666667,1.0
0.3509941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,0.5,1.0,1.0,0.0
0.15785599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.5454545,0.33333334,0.0
0.38393402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,1.0,0.0,0.0,0.0
0.65083313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.8333334,0.5454545,0.33333334,0.0
0.35738754,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9130435,0.0,1.0,1.0,0.0
0.12651253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.0,0.5454545,0.33333334,0.0
0.1738987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.8999195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.6666667,0.0,0.0,0.0
0.084667206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.6666667,0.45454547,0.33333334,0.0
0.85401917,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3478261,1.0,1.0,1.0,0.0
0.54767036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826087,1.0,0.36363637,0.33333334,0.0
0.16807365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.33333334,0.6363636,0.6666667,0.0
0.2597065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,1.0,0.8181819,0.6666667,0.0
0.2928753,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.826087,0.33333334,0.8181819,0.6666667,0.0
0.42344093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,0.0,0.09090909,0.0,0.0
0.49263573,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6086957,0.16666667,0.18181819,0.0,0.0
0.73321533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17391305,0.33333334,0.72727275,0.6666667,0.0
0.8821087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.8333334,0.0,0.0,0.0
0.14552498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.0,0.5454545,0.33333334,0.0
0.5975685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.16666667,0.45454547,0.33333334,0.0
0.39546585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956522,0.0,0.0,0.0,0.0
0.94838905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21739131,0.8333334,0.09090909,0.0,0.0
0.3881588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3478261,0.33333334,0.0,0.0,0.0
0.19810486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,0.5,0.6363636,0.6666667,1.0
0.6576271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5454545,0.33333334,0.0
0.68183327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6956522,1.0,0.6363636,0.6666667,0.0
0.9547844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130435,0.33333334,0.09090909,0.0,0.0
0.23207283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.43478262,0.0,0.72727275,0.6666667,0.0
0.10613251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5217391,1.0,0.45454547,0.33333334,0.0
0.8191929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95652175,0.16666667,0.9090909,0.6666667,1.0
0.5789566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6086957,0.16666667,0.36363637,0.33333334,0.0
0.2480011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.8333334,0.72727275,0.6666667,0.0
0.528944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08695652,0.0,0.27272728,0.33333334,0.0
0.41396523,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.0,0.0,0.0,0.0
0.19159698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130435,0.8333334,0.6363636,0.6666667,1.0
0.88912964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0
0.4527874,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5217391,0.0,0.09090909,0.0,0.0
0.8125706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.6666667,0.9090909,0.6666667,0.0
0.47733307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,0.6666667,0.18181819,0.0,0.0
0.35087776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13043478,0.5,1.0,1.0,0.0
0.060403824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.16666667,0.36363637,0.33333334,0.0
0.94976044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,1.0,0.09090909,0.0,0.0
0.26735687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.8333334,0.8181819,0.6666667,0.0
0.53842163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.62405777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,1.0,0.45454547,0.33333334,0.0
0.04983902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,0.36363637,0.33333334,0.0
0.5127888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30434784,0.33333334,0.27272728,0.33333334,0.0
0.22927475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.8333334,0.72727275,0.6666667,0.0
0.24160767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.0,0.72727275,0.6666667,0.0
0.30600548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.8333334,0.9090909,0.6666667,0.0
0.5288868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.0,0.27272728,0.33333334,0.0
0.3295269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,0.16666667,0.9090909,0.6666667,0.0
0.19941711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,0.6666667,0.6363636,0.6666667,0.0
0.6335926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.5454545,0.33333334,0.0
0.81679535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17391305,0.0,0.9090909,0.6666667,0.0
0.30623436,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5652174,0.8333334,0.9090909,0.6666667,0.0
0.34682655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.0,1.0,1.0,0.0
0.7075825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47826087,0.6666667,0.6363636,0.6666667,0.0
0.10989952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26086956,0.33333334,0.45454547,0.33333334,0.0
0.94011116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17391305,1.0,0.09090909,0.0,0.0
0.84825325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.33333334,1.0,1.0,0.0
0.077186584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.39130434,1.0,0.36363637,0.33333334,0.0
0.6524887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,1.0,0.5454545,0.33333334,0.0
0.30161095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.33333334,0.9090909,0.6666667,0.0
0.04949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.0,0.36363637,0.33333334,0.0
0.19096756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,0.8333334,0.6363636,0.6666667,0.0
0.24560356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,0.5,0.72727275,0.6666667,0.0
0.9044876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17391305,0.16666667,0.0,0.0,0.0
0.20175934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30434784,1.0,0.6363636,0.6666667,0.0
0.1398735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.5,0.5454545,0.33333334,0.0
0.81217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826087,0.5,0.9090909,0.6666667,0.0
